################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.4590187692835205E+01 a      1584     0   106     1     9
 -7.3500911628576944E+00 a      1585     0   106     1    10
 -6.6860182086681643E+00 a      1586     0   106     1    11
  1.0964186443270499E+01 a      1587     0   106     1    12
  5.3871728488789996E+00 a      1588     0   106     1    13
 -1.6175478808952622E+01 a      1589     0   106     1    14
 -5.7816680935976201E+00 a      1590     0   106     1    15
  6.0875510036319067E+00 a      1591     0   107     1     1
  1.2959552803695720E+00 a      1592     0   107     1     2
  3.6810226240901911E-01 a      1593     0   107     1     3
 -1.1998370717508326E+01 a      1594     0   107     1     4
 -5.7157478923027805E+00 a      1595     0   107     1     5
  3.6337142736632795E+00 a      1596     0   107     1     6
 -3.3134889291783014E+00 a      1597     0   107     1     7
  5.2304934900061237E+00 a      1598     0   107     1     8
 -2.7493199768028833E+00 a      1599     0   107     1     9
 -2.4386114639089618E+00 a      1600     0   107     1    10
 -1.2674430631958103E+01 a      1601     0   107     1    11
  5.8260475896650572E+00 a      1602     0   107     1    12
  9.0211464149462084E-01 a      1603     0   107     1    13
 -1.1900031354342277E+01 a      1604     0   107     1    14
 -3.9576929513124415E+00 a      1605     0   107     1    15
  8.3348677314128352E+00 a      1606     0   108     1     1
 -6.6328783108584322E+00 a      1607     0   108     1     2
 -2.2750279398171389E+00 a      1608     0   108     1     3
 -2.0694759816257118E+01 a      1609     0   108     1     4
  1.6392927226750222E+00 a      1610     0   108     1     5
  2.9182045640296912E+00 a      1611     0   108     1     6
  5.3047304859863442E-01 a      1612     0   108     1     7
 -6.3306610772063876E-01 a      1613     0   108     1     8
 -3.8922392757136142E+00 a      1614     0   108     1     9
 -4.8839779334609812E+00 a      1615     0   108     1    10
 -1.1493474810391477E+01 a      1616     0   108     1    11
  9.8559310929694615E+00 a      1617     0   108     1    12
 -6.6951132468996777E+00 a      1618     0   108     1    13
 -5.1087842701054553E+00 a      1619     0   108     1    14
 -1.6130271492533725E+00 a      1620     0   108     1    15
  3.0576806679809404E-01 a      1621     0   109     1     1
 -2.8360386636304220E+00 a      1622     0   109     1     2
 -3.2322375926747942E+00 a      1623     0   109     1     3
  2.1249421896291498E+01 a      1624     0   109     1     4
  1.0509562032707660E+00 a      1625     0   109     1     5
 -1.0267030946893241E+01 a      1626     0   109     1     6
 -2.6568971799800631E+00 a      1627     0   109     1     7
  5.9047467775351787E+00 a      1628     0   109     1     8
  1.9546823944310820E+00 a      1629     0   109     1     9
 -1.0959447195053644E+00 a      1630     0   109     1    10
  4.3457068883449919E-02 a      1631     0   109     1    11
 -7.7030905264023177E+00 a      1632     0   109     1    12
 -1.2908336494461705E+00 a      1633     0   109     1    13
 -5.1417205105821813E+00 a      1634     0   109     1    14
  2.0496652357203691E+00 a      1635     0   109     1    15
 -1.9371970466536665E+00 a      1636     0   110     1     1
  3.4630217071222766E+00 a      1637     0   110     1     2
 -4.9697805769569419E+00 a      1638     0   110     1     3
 -1.0182816765191616E+01 a      1639     0   110     1     4
 -1.2662090669034791E+01 a      1640     0   110     1     5
 -1.4214126101282814E+00 a      1641     0   110     1     6
 -4.1291783893677749E+00 a      1642     0   110     1     7
  1.6585368127569755E+01 a      1643     0   110     1     8
  3.2119784591611267E+00 a      1644     0   110     1     9
 -4.0235974521591106E-01 a      1645     0   110     1    10
 -5.0751029348117997E+00 a      1646     0   110     1    11
 -1.3494814431187327E+00 a      1647     0   110     1    12
 -1.7623950097394156E-01 a      1648     0   110     1    13
  1.7787029646336481E+00 a      1649     0   110     1    14
 -3.1218928572277540E+00 a      1650     0   110     1    15
  4.2765978348873448E+00 a      1651     0   111     1     1
 -5.5301855564395792E+00 a      1652     0   111     1     2
 -4.6938930732193453E+00 a      1653     0   111     1     3
  4.4217942059708539E+00 a      1654     0   111     1     4
 -2.1358699028940521E+01 a      1655     0   111     1     5
 -3.6248897764958321E+00 a      1656     0   111     1     6
 -1.3926057273245565E+00 a      1657     0   111     1     7
  6.1716511109691492E+00 a      1658     0   111     1     8
  7.9311443372479982E+00 a      1659     0   111     1     9
 -3.6235486664480274E+00 a      1660     0   111     1    10
 -6.3082749462484378E+00 a      1661     0   111     1    11
  6.7766896563691015E-01 a      1662     0   111     1    12
  1.2378606295230958E+00 a      1663     0   111     1    13
  6.6491830416744389E+00 a      1664     0   111     1    14
 -5.0717528551458757E-01 a      1665     0   111     1    15
  6.6019911763649803E+00 a      1666     0   112     1     1
  9.5504458551693290E+00 a      1667     0   112     1     2
  8.4028662413898711E+00 a      1668     0   112     1     3
  1.7858637881673815E+01 a      1669     0   112     1     4
 -2.3199876143052873E+00 a      1670     0   112     1     5
 -2.0854807936906008E+00 a      1671     0   112     1     6
 -3.2641685575147292E+00 a      1672     0   112     1     7
 -1.5513970374949356E+01 a      1673     0   112     1     8
 -5.5277664295072055E+00 a      1674     0   112     1     9
 -1.0989111670581353E-01 a      1675     0   112     1    10
 -1.5266564172943916E+01 a      1676     0   112     1    11
  1.4569529599080109E+01 a      1677     0   112     1    12
  3.4917738050082243E+00 a      1678     0   112     1    13
 -1.8391293165529921E+00 a      1679     0   112     1    14
 -3.1031274183810353E+00 a      1680     0   112     1    15
  4.9303775722084637E+00 a      1681     0   113     1     1
  2.9055043108346230E+00 a      1682     0   113     1     2
  6.5420912245979705E+00 a      1683     0   113     1     3
  2.3733458371563065E+00 a      1684     0   113     1     4
 -7.2452376679884916E+00 a      1685     0   113     1     5
  6.8860394918547003E+00 a      1686     0   113     1     6
  2.9282275643581293E+00 a      1687     0   113     1     7
 -2.2257359805409887E+01 a      1688     0   113     1     8
  1.3222386205308494E+00 a      1689     0   113     1     9
  1.4227732265581301E+00 a      1690     0   113     1    10
 -1.3400545476245190E+01 a      1691     0   113     1    11
  4.4169891180793366E+00 a      1692     0   113     1    12
 -5.1006001945359003E+00 a      1693     0   113     1    13
  4.3903281130661229E+00 a      1694     0   113     1    14
 -3.5026750057561826E+00 a      1695     0   113     1    15
  1.5821171166818151E+00 a      1696     0   114     1     1
 -7.2348560092720982E-01 a      1697     0   114     1     2
  4.6439995130741591E+00 a      1698     0   114     1     3
  2.3899976699506897E+01 a      1699     0   114     1     4
  9.0928697140900923E+00 a      1700     0   114     1     5
  3.4406557350396034E+00 a      1701     0   114     1     6
  2.1850451700674922E+00 a      1702     0   114     1     7
 -1.2806086277083431E+01 a      1703     0   114     1     8
 -4.1154980351149710E+00 a      1704     0   114     1     9
 -3.2819444088419691E-01 a      1705     0   114     1    10
 -4.8742306898877406E+00 a      1706     0   114     1    11
  2.7079002090789941E+00 a      1707     0   114     1    12
 -6.1072300307005758E+00 a      1708     0   114     1    13
  4.6184045348265803E+00 a      1709     0   114     1    14
  3.0200561487790605E+00 a      1710     0   114     1    15
  1.8249824388888947E+00 a      1711     0   115     1     1
  1.4889590314686728E+01 a      1712     0   115     1     2
 -1.3721689743595908E+00 a      1713     0   115     1     3
 -1.2466312450824205E+01 a      1714     0   115     1     4
  5.6839056460370188E+00 a      1715     0   115     1     5
 -9.4858642833457942E+00 a      1716     0   115     1     6
  3.4729396987749546E+00 a      1717     0   115     1     7
  8.0244432746085277E+00 a      1718     0   115     1     8
  1.0080472625146182E+00 a      1719     0   115     1     9
 -4.3720569537690039E+00 a      1720     0   115     1    10
  4.7427050723876061E+00 a      1721     0   115     1    11
 -8.6719067883739491E+00 a      1722     0   115     1    12
 -4.4967962546200519E+00 a      1723     0   115     1    13
 -9.8437348006342482E+00 a      1724     0   115     1    14
  4.9637623474298529E+00 a      1725     0   115     1    15
  1.7528706604147699E+00 a      1726     0   116     1     1
  5.0645920938994866E+00 a      1727     0   116     1     2
 -4.9272855504385911E+00 a      1728     0   116     1     3
 -1.6457891994296244E+01 a      1729     0   116     1     4
  3.3003689630846011E-01 a      1730     0   116     1     5
 -3.6704679901022028E+00 a      1731     0   116     1     6
  1.2679694434048026E+00 a      1732     0   116     1     7
  3.7004761180788273E+00 a      1733     0   116     1     8
  2.7858737217022194E+00 a      1734     0   116     1     9
 -4.6100051577279180E+00 a      1735     0   116     1    10
  2.9030304734669468E+00 a      1736     0   116     1    11
 -2.3843162560185034E+00 a      1737     0   116     1    12
 -5.4380619109754278E+00 a      1738     0   116     1    13
 -1.3806876490772479E+00 a      1739     0   116     1    14
  3.1288692876959145E+00 a      1740     0   116     1    15
 -1.3676160340736313E+01 a      1741     0   117     1     1
  3.0947823287504366E+00 a      1742     0   117     1     2
 -4.2198174636251258E+00 a      1743     0   117     1     3
  9.2057583552450650E-01 a      1744     0   117     1     4
  8.3078807166912050E+00 a      1745     0   117     1     5
 -5.5765106104786764E+00 a      1746     0   117     1     6
 -1.0455074542856211E+01 a      1747     0   117     1     7
  9.7197609215960377E+00 a      1748     0   117     1     8
  3.2548720844464665E+00 a      1749     0   117     1     9
 -2.0454811068678542E+00 a      1750     0   117     1    10
  3.1953333915629507E+00 a      1751     0   117     1    11
 -1.9977465131222034E+00 a      1752     0   117     1    12
 -4.9442202275068219E+00 a      1753     0   117     1    13
 -4.8164353108837918E+00 a      1754     0   117     1    14
  2.3174596183571081E+00 a      1755     0   117     1    15
  1.2356572750498591E+01 a      1756     0   118     1     1
 -1.8249274735080082E+01 a      1757     0   118     1     2
  7.8429991465460951E+00 a      1758     0   118     1     3
 -1.3774770442300698E+01 a      1759     0   118     1     4
  2.1681734414632459E+01 a      1760     0   118     1     5
 -4.0467619236579573E+00 a      1761     0   118     1     6
  1.6120979819701063E+01 a      1762     0   118     1     7
 -2.0674624028139931E+01 a      1763     0   118     1     8
 -2.8040526916519891E+01 a      1764     0   118     1     9
  2.5065368040461711E+00 a      1765     0   118     1    10
 -1.8488353979491166E+01 a      1766     0   118     1    11
 -4.5403967821550557E+00 a      1767     0   118     1    12
 -5.2942562986276720E+01 a      1768     0   118     1    13
 -7.8866071168307017E-01 a      1769     0   118     1    14
  1.6528706054686889E+01 a      1770     0   118     1    15
 -1.7101023397438802E+01 a      1771     0   119     1     1
 -2.6260770210295910E+00 a      1772     0   119     1     2
 -5.6602160236725663E+00 a      1773     0   119     1     3
 -1.3196440880959578E+01 a      1774     0   119     1     4
 -9.4150601389453143E+00 a      1775     0   119     1     5
 -4.0250050598640605E+00 a      1776     0   119     1     6
  4.2815912777000351E+00 a      1777     0   119     1     7
 -1.5944422484519540E+01 a      1778     0   119     1     8
 -6.7024726638989449E+00 a      1779     0   119     1     9
  9.1039615645382774E+00 a      1780     0   119     1    10
  6.9674014880967476E+00 a      1781     0   119     1    11
 -4.0840535146726999E+00 a      1782     0   119     1    12
 -1.1263352097039197E+01 a      1783     0   119     1    13
  5.9830725359554240E+00 a      1784     0   119     1    14
 -7.0331344498849457E+00 a      1785     0   119     1    15
 -1.2330656367809050E+01 a      1786     0   120     1     1
  6.7219773424216109E+00 a      1787     0   120     1     2
  3.8229273199213529E+00 a      1788     0   120     1     3
  1.2787498234758377E+01 a      1789     0   120     1     4
 -6.3339494312319680E+00 a      1790     0   120     1     5
 -2.8802477491609459E+00 a      1791     0   120     1     6
  6.0318945430121493E+00 a      1792     0   120     1     7
 -1.0030933140636039E+01 a      1793     0   120     1     8
 -4.9229364267403382E+00 a      1794     0   120     1     9
  8.6774450673115471E+00 a      1795     0   120     1    10
  8.0783660948678992E+00 a      1796     0   120     1    11
 -1.0057054123544976E+01 a      1797     0   120     1    12
  2.4589464610673453E+00 a      1798     0   120     1    13
 -4.3297135485569758E+00 a      1799     0   120     1    14
 -6.2489102661742981E+00 a      1800     0   120     1    15
 -1.1281479261533324E+01 a      1801     0   121     1     1
  9.4742250695631327E+00 a      1802     0   121     1     2
 -1.4526259704171752E-02 a      1803     0   121     1     3
 -2.9200427102465746E+01 a      1804     0   121     1     4
  2.1634574601369088E+01 a      1805     0   121     1     5
 -3.6142322990569684E+00 a      1806     0   121     1     6
  3.6642800548952050E+00 a      1807     0   121     1     7
 -9.6567558741943103E+00 a      1808     0   121     1     8
 -3.5018268300110313E+00 a      1809     0   121     1     9
  1.3177053416998996E+01 a      1810     0   121     1    10
  4.1478754863321052E+00 a      1811     0   121     1    11
  2.3104501618172928E+00 a      1812     0   121     1    12
  4.9992620076755792E+00 a      1813     0   121     1    13
 -5.9741523345040948E+00 a      1814     0   121     1    14
 -1.3190725690095533E+01 a      1815     0   121     1    15
 -8.6167404209619551E+00 a      1816     0   122     1     1
  1.4822725118680042E+01 a      1817     0   122     1     2
  3.1237319581661618E+00 a      1818     0   122     1     3
 -2.2661926716822840E+01 a      1819     0   122     1     4
  1.4667047551926908E+00 a      1820     0   122     1     5
  1.3731050411736044E+01 a      1821     0   122     1     6
  7.6971089770290000E+00 a      1822     0   122     1     7
 -6.0239715738077289E+00 a      1823     0   122     1     8
 -1.1263717694929078E+00 a      1824     0   122     1     9
  3.0792569126951830E+00 a      1825     0   122     1    10
  7.2269184121038732E+00 a      1826     0   122     1    11
  1.7688720732513148E+00 a      1827     0   122     1    12
  1.0902677505030955E+01 a      1828     0   122     1    13
 -1.0222115145675769E+01 a      1829     0   122     1    14
 -9.6774028857059413E+00 a      1830     0   122     1    15
 -1.4323409022163281E+01 a      1831     0   123     1     1
  2.5657751693944515E+01 a      1832     0   123     1     2
  6.5536205794189977E+00 a      1833     0   123     1     3
 -1.4465877456522197E+01 a      1834     0   123     1     4
  1.0149212163313958E+01 a      1835     0   123     1     5
  1.4403125671011251E+01 a      1836     0   123     1     6
  2.5699149755926181E+00 a      1837     0   123     1     7
 -5.7597348284890630E+00 a      1838     0   123     1     8
  2.7956597337402398E+00 a      1839     0   123     1     9
  3.9843190140647238E+00 a      1840     0   123     1    10
  5.4680199642768672E+00 a      1841     0   123     1    11
  6.0881889898552233E+00 a      1842     0   123     1    12
  3.9014164653769017E+00 a      1843     0   123     1    13
 -1.3525919608479974E+01 a      1844     0   123     1    14
 -8.1836463241316686E+00 a      1845     0   123     1    15
  1.5573409820499797E+00 a      1846     0   124     1     1
  1.1807092255604896E+01 a      1847     0   124     1     2
  6.3126865507653811E+00 a      1848     0   124     1     3
 -9.9962430402573883E+00 a      1849     0   124     1     4
  4.5281089409028908E+01 a      1850     0   124     1     5
 -1.5239780837742718E+01 a      1851     0   124     1     6
 -6.4492491229783218E+00 a      1852     0   124     1     7
  6.3480801948376653E-01 a      1853     0   124     1     8
 -1.0237951813071067E+01 a      1854     0   124     1     9
 -1.0625197493415389E+01 a      1855     0   124     1    10
 -1.3995942799029395E+01 a      1856     0   124     1    11
  1.7274035119817601E+01 a      1857     0   124     1    12
 -1.2324930810407540E+01 a      1858     0   124     1    13
 -1.7699930527641772E+01 a      1859     0   124     1    14
  1.2912107320459136E+00 a      1860     0   124     1    15
  9.8216328125006065E+00 a      1861     0   125     1     1
  1.3117995192433671E+00 a      1862     0   125     1     2
  6.4366702341735786E+00 a      1863     0   125     1     3
  2.4271704517583220E+01 a      1864     0   125     1     4
 -2.6092883207641183E+01 a      1865     0   125     1     5
 -4.7620770091258668E+00 a      1866     0   125     1     6
  5.5048534633425215E+00 a      1867     0   125     1     7
 -3.2086580299458700E+00 a      1868     0   125     1     8
 -8.9707054537000825E+00 a      1869     0   125     1     9
 -6.4398943544005220E+00 a      1870     0   125     1    10
 -1.2548352313862715E+01 a      1871     0   125     1    11
  4.0987647322112828E+00 a      1872     0   125     1    12
 -1.1619904214807205E+01 a      1873     0   125     1    13
 -1.2937101544387464E+00 a      1874     0   125     1    14
  2.6039690227537871E+00 a      1875     0   125     1    15
  4.0007092764152388E+00 a      1876     0   126     1     1
 -2.0561977473016158E+00 a      1877     0   126     1     2
  3.5982493548062591E+00 a      1878     0   126     1     3
 -1.8439079287864595E+00 a      1879     0   126     1     4
  7.7978084913393806E+00 a      1880     0   126     1     5
  6.1822021185991449E+00 a      1881     0   126     1     6
  4.4056985499199826E+00 a      1882     0   126     1     7
 -8.9927948145995718E+00 a      1883     0   126     1     8
 -1.3154010756975108E+01 a      1884     0   126     1     9
 -7.3094061276646185E+00 a      1885     0   126     1    10
 -1.1084747151564489E+01 a      1886     0   126     1    11
  7.5934477186426568E+00 a      1887     0   126     1    12
 -1.8290126819121305E+01 a      1888     0   126     1    13
 -2.5048374549241701E+00 a      1889     0   126     1    14
  1.7617761483099903E+00 a      1890     0   126     1    15
  5.9594199914697210E+00 a      1891     0   127     1     1
  3.3990284033781332E-01 a      1892     0   127     1     2
 -2.0870614233192568E+00 a      1893     0   127     1     3
  1.3770125258436828E+01 a      1894     0   127     1     4
 -1.0711441973391431E+00 a      1895     0   127     1     5
 -2.1367738517583057E+01 a      1896     0   127     1     6
  3.8091573113336810E+00 a      1897     0   127     1     7
 -2.3992818106124822E+00 a      1898     0   127     1     8
 -6.4968893656840319E+00 a      1899     0   127     1     9
 -5.0983047343688650E+00 a      1900     0   127     1    10
  4.5375904990115741E+00 a      1901     0   127     1    11
 -8.8617427011999386E+00 a      1902     0   127     1    12
 -9.9667354239911674E+00 a      1903     0   127     1    13
 -5.4328223169654368E+00 a      1904     0   127     1    14
  8.1817469984727218E+00 a      1905     0   127     1    15
  4.0617349870843649E+00 a      1906     0   128     1     1
  6.0316995891057186E+00 a      1907     0   128     1     2
 -3.4239375854179550E+00 a      1908     0   128     1     3
 -6.5737795771420068E-02 a      1909     0   128     1     4
 -1.4552116824713318E+01 a      1910     0   128     1     5
 -2.4864698954925268E+00 a      1911     0   128     1     6
  2.2342667515405150E+00 a      1912     0   128     1     7
  1.0958675125513816E+01 a      1913     0   128     1     8
 -1.6636367362703559E+00 a      1914     0   128     1     9
 -4.5166056162538979E+00 a      1915     0   128     1    10
 -2.6942827737773660E+00 a      1916     0   128     1    11
 -2.8169970844478596E+00 a      1917     0   128     1    12
 -7.9709098771714171E+00 a      1918     0   128     1    13
  3.6241484008339437E+00 a      1919     0   128     1    14
  1.3772777417559741E+00 a      1920     0   128     1    15
  6.6662274763944684E-01 a      1921     0   129     1     1
  9.1819817275593199E+00 a      1922     0   129     1     2
 -2.7980588667297881E+00 a      1923     0   129     1     3
  5.1872441628470058E+00 a      1924     0   129     1     4
 -2.4037293601446802E+01 a      1925     0   129     1     5
  4.3053454653185830E-01 a      1926     0   129     1     6
 -1.3944801203518375E+00 a      1927     0   129     1     7
  1.8657681081395077E+00 a      1928     0   129     1     8
 -3.2537877128120263E-01 a      1929     0   129     1     9
 -3.8715828608222549E+00 a      1930     0   129     1    10
 -4.4653677721660747E+00 a      1931     0   129     1    11
  2.2043226229938471E+00 a      1932     0   129     1    12
 -6.1752590418041589E+00 a      1933     0   129     1    13
  5.4346574233147766E+00 a      1934     0   129     1    14
  8.5750720573763906E-01 a      1935     0   129     1    15
  1.7050996117755577E+01 a      1936     0   130     1     1
 -6.6426734311342983E+00 a      1937     0   130     1     2
  1.2737945168523863E+00 a      1938     0   130     1     3
  1.3989890466373829E+01 a      1939     0   130     1     4
 -5.6278118261082088E+00 a      1940     0   130     1     5
  7.2667319593005448E+00 a      1941     0   130     1     6
  1.8801018282756353E+01 a      1942     0   130     1     7
 -2.9296457696234956E+01 a      1943     0   130     1     8
 -1.9119536787228970E+01 a      1944     0   130     1     9
  1.5256797712428543E+01 a      1945     0   130     1    10
  1.0245827270324019E+01 a      1946     0   130     1    11
 -1.5225634197792465E+01 a      1947     0   130     1    12
 -3.1222901031927632E+00 a      1948     0   130     1    13
  3.7853857991982252E+01 a      1949     0   130     1    14
  8.7441400434481675E+00 a      1950     0   130     1    15
 -4.0951933124499842E+00 a      1951     0   131     1     1
  7.9411474929410519E-01 a      1952     0   131     1     2
 -7.2981393666557509E-02 a      1953     0   131     1     3
  1.9556845149078299E+01 a      1954     0   131     1     4
  7.9268617875307292E+00 a      1955     0   131     1     5
 -3.1603500493822696E+00 a      1956     0   131     1     6
  4.7416679269666053E+00 a      1957     0   131     1     7
 -9.8584283111908704E+00 a      1958     0   131     1     8
  8.3316305663950523E+00 a      1959     0   131     1     9
  6.1125428715286141E+00 a      1960     0   131     1    10
  1.8153053374067763E+01 a      1961     0   131     1    11
 -1.0128548894600462E+01 a      1962     0   131     1    12
  3.2279239541055639E-02 a      1963     0   131     1    13
  2.1217531066201452E+01 a      1964     0   131     1    14
  5.7799964166363935E+00 a      1965     0   131     1    15
 -1.0414118091020567E+01 a      1966     0   132     1     1
  1.3104955012386926E+01 a      1967     0   132     1     2
  4.6660554546604072E+00 a      1968     0   132     1     3
  3.7086732543330008E+01 a      1969     0   132     1     4
 -1.3482173581923209E+00 a      1970     0   132     1     5
 -1.8201097510632775E+00 a      1971     0   132     1     6
 -1.0096207610169616E+00 a      1972     0   132     1     7
  1.5954168658885324E+00 a      1973     0   132     1     8
  1.2337223338552850E+01 a      1974     0   132     1     9
  9.2648764261109235E+00 a      1975     0   132     1    10
  1.9694459965093785E+01 a      1976     0   132     1    11
 -1.6152841171977503E+01 a      1977     0   132     1    12
  1.5729594398699899E+01 a      1978     0   132     1    13
  1.2906665426457199E+01 a      1979     0   132     1    14
  2.0319947792792439E+00 a      1980     0   132     1    15
 -2.3051020919780143E+00 a      1981     0   133     1     1
  5.1182025229353929E+00 a      1982     0   133     1     2
  6.6818705471812043E+00 a      1983     0   133     1     3
 -1.4424576786387352E+01 a      1984     0   133     1     4
 -1.9473151083446187E+00 a      1985     0   133     1     5
  1.7177098442415272E+01 a      1986     0   133     1     6
  3.7530512679589436E+00 a      1987     0   133     1     7
 -5.3844219754124927E+00 a      1988     0   133     1     8
  1.9946104596228742E+00 a      1989     0   133     1     9
  1.4844635369409620E+00 a      1990     0   133     1    10
  1.3181079045777278E+00 a      1991     0   133     1    11
  9.2390472115763291E+00 a      1992     0   133     1    12
  9.2338477030708421E-01 a      1993     0   133     1    13
  4.9945984323982806E+00 a      1994     0   133     1    14
 -4.0201024786392585E+00 a      1995     0   133     1    15
  2.8913510234199964E+00 a      1996     0   134     1     1
 -6.8862261785770116E+00 a      1997     0   134     1     2
  9.7938397833580204E+00 a      1998     0   134     1     3
  2.2366339594439214E+01 a      1999     0   134     1     4
  8.1404055504203114E+00 a      2000     0   134     1     5
  5.4694270636651101E+00 a      2001     0   134     1     6
  6.1687565754372811E+00 a      2002     0   134     1     7
 -2.4686997841340204E+01 a      2003     0   134     1     8
 -3.2065772536764268E+00 a      2004     0   134     1     9
 -1.2646394608582315E-01 a      2005     0   134     1    10
  1.0441762006760532E+01 a      2006     0   134     1    11
 -1.0709428769250275E+00 a      2007     0   134     1    12
  7.9039108386202739E-01 a      2008     0   134     1    13
 -4.1882908774301084E+00 a      2009     0   134     1    14
  6.2985482621611251E+00 a      2010     0   134     1    15
 -8.7561281958582686E+00 a      2011     0   135     1     1
  6.4172546303283626E+00 a      2012     0   135     1     2
  9.4516476344580731E+00 a      2013     0   135     1     3
 -3.9197261703059383E-01 a      2014     0   135     1     4
  2.2292791523215350E+01 a      2015     0   135     1     5
  1.0251192450565652E+01 a      2016     0   135     1     6
  8.5293513903917118E-01 a      2017     0   135     1     7
 -5.8431415572588890E+00 a      2018     0   135     1     8
 -7.3054636480127799E+00 a      2019     0   135     1     9
  3.9819277432448383E+00 a      2020     0   135     1    10
  1.2970976603225688E+01 a      2021     0   135     1    11
 -3.5226679752283125E+00 a      2022     0   135     1    12
  1.4019980336148632E-01 a      2023     0   135     1    13
 -1.0187175070691703E+01 a      2024     0   135     1    14
  2.1819199510652560E+00 a      2025     0   135     1    15
  3.0765577281991083E+00 a      2026     0   136     1     1
 -8.3595645518849864E+00 a      2027     0   136     1     2
 -1.2718639561902696E+01 a      2028     0   136     1     3
 -1.4365281067733225E+01 a      2029     0   136     1     4
 -6.6756178610566241E+00 a      2030     0   136     1     5
  7.8859484293878683E+00 a      2031     0   136     1     6
  9.5666657205106009E+00 a      2032     0   136     1     7
  1.5833237122928230E+01 a      2033     0   136     1     8
  1.4213984302701299E+01 a      2034     0   136     1     9
  1.3476178534795600E+00 a      2035     0   136     1    10
  2.1152033174160497E+01 a      2036     0   136     1    11
 -1.7147006702233554E+01 a      2037     0   136     1    12
 -7.3473521672542252E-01 a      2038     0   136     1    13
  9.8078821447742008E+00 a      2039     0   136     1    14
  6.0156152055289596E+00 a      2040     0   136     1    15
 -7.1220434337220884E-01 a      2041     0   137     1     1
 -2.6564579093896774E+00 a      2042     0   137     1     2
 -1.2343151725383123E+01 a      2043     0   137     1     3
 -4.6539168743805392E+00 a      2044     0   137     1     4
  1.7835763601542272E+01 a      2045     0   137     1     5
 -1.0945476809591744E+01 a      2046     0   137     1     6
 -4.9496173795932181E+00 a      2047     0   137     1     7
  2.5873520249913515E+01 a      2048     0   137     1     8
  1.2987432990607112E-01 a      2049     0   137     1     9
 -1.5819228016366962E+00 a      2050     0   137     1    10
  1.8917772787039123E+01 a      2051     0   137     1    11
 -3.8837895595438710E+00 a      2052     0   137     1    12
  9.0737900872285415E+00 a      2053     0   137     1    13
 -9.8906386014780043E+00 a      2054     0   137     1    14
  4.4479215084356607E+00 a      2055     0   137     1    15
  1.2006665520050961E+00 a      2056     0   138     1     1
  2.9473611222045415E+00 a      2057     0   138     1     2
 -9.0149282513387554E+00 a      2058     0   138     1     3
 -2.2064355658600590E+01 a      2059     0   138     1     4
 -9.2371070309896108E+00 a      2060     0   138     1     5
 -7.6500742988856656E+00 a      2061     0   138     1     6
 -4.9924150354229111E+00 a      2062     0   138     1     7
  1.5085725972968795E+01 a      2063     0   138     1     8
  8.9896445358839898E+00 a      2064     0   138     1     9
  5.0769234777226058E-01 a      2065     0   138     1    10
  7.2581336547298454E+00 a      2066     0   138     1    11
 -2.7201468369227424E+00 a      2067     0   138     1    12
  1.2037124678450645E+01 a      2068     0   138     1    13
 -9.1104046320708214E+00 a      2069     0   138     1    14
 -5.0602218200864950E+00 a      2070     0   138     1    15
 -6.6843147277309978E+00 a      2071     0   139     1     1
 -2.2462069731165624E+01 a      2072     0   139     1     2
  4.8290740761440448E-01 a      2073     0   139     1     3
  1.2095500737725356E+01 a      2074     0   139     1     4
  6.8887712002935231E-01 a      2075     0   139     1     5
  9.6421511546129466E+00 a      2076     0   139     1     6
 -8.0711501094379248E+00 a      2077     0   139     1     7
 -1.0245681425883742E+01 a      2078     0   139     1     8
  4.4401195672356353E-01 a      2079     0   139     1     9
  7.0476299495269004E+00 a      2080     0   139     1    10
 -5.5867439038299898E+00 a      2081     0   139     1    11
  1.3165977002534291E+01 a      2082     0   139     1    12
  4.4096794955579215E+00 a      2083     0   139     1    13
  5.8635102550722582E+00 a      2084     0   139     1    14
 -9.9253591155353469E+00 a      2085     0   139     1    15
 -5.9113687122526706E+00 a      2086     0   140     1     1
 -9.5705963569002943E+00 a      2087     0   140     1     2
  7.0417431826009143E+00 a      2088     0   140     1     3
  5.6133567529108017E+00 a      2089     0   140     1     4
 -3.7495199925659466E+00 a      2090     0   140     1     5
  2.6425417324003999E+00 a      2091     0   140     1     6
 -4.8337326200050388E+00 a      2092     0   140     1     7
 -2.9136529251260876E+00 a      2093     0   140     1     8
 -3.9167509935981930E+00 a      2094     0   140     1     9
  6.4748855947485504E+00 a      2095     0   140     1    10
 -3.4267820633057053E+00 a      2096     0   140     1    11
  1.5189949004774208E+00 a      2097     0   140     1    12
  6.8715189561816414E+00 a      2098     0   140     1    13
 -4.8038715256833449E+00 a      2099     0   140     1    14
 -5.1414373054600997E+00 a      2100     0   140     1    15
  1.5866308370018077E+01 a      2101     0   141     1     1
 -9.3269504464964061E+00 a      2102     0   141     1     2
